modelo,conjunto_atributos,ano_teste,data_referencia,municipio,y_real,y_pred
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,cordilheira alta,2,2.0274880178668266
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,cordilheira alta,2,1.920582968824593
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,cordilheira alta,2,1.9426454167817826
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,cordilheira alta,4,2.0455324580453507
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,cordilheira alta,0,1.9772479500379176
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,cordilheira alta,2,1.9416083694543291
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,cordilheira alta,3,1.8115882484439214
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,cordilheira alta,4,1.898632519768155
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,cordilheira alta,1,1.843838221148253
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,cordilheira alta,2,2.068430564430875
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,cordilheira alta,1,1.7672121004305197
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,cordilheira alta,3,2.1809819567075808
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,coronel freitas,0,0.09453797789963617
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,coronel freitas,0,0.10515052436676058
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,coronel freitas,0,0.11343012251035747
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,coronel freitas,0,0.11616676511099347
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,coronel freitas,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,coronel freitas,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,coronel freitas,0,0.14353606920376163
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,coronel freitas,0,0.05121414863644447
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,coronel freitas,0,0.06537197844253015
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,coronel freitas,0,0.011768431327768015
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,coronel freitas,0,0.03950511551042693
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,coronel freitas,0,0.09409153859928186
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,correia pinto,6,3.208380207452433
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,correia pinto,1,3.398150808188074
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,correia pinto,1,4.041750053278638
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,correia pinto,3,3.3757471648856328
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,correia pinto,2,3.3505006786844675
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,correia pinto,2,3.041739771757182
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,correia pinto,1,3.3145495009955632
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,correia pinto,3,2.7791520588274796
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,correia pinto,2,2.461948484115239
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,correia pinto,2,2.4388245650072484
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,correia pinto,2,2.661935208314381
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,correia pinto,2,2.8925884645836892
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,corupa,8,5.529230852019462
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,corupa,5,5.246201352413049
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,corupa,1,5.388929842577063
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,corupa,4,3.8224704423444837
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,corupa,4,4.1378599548682296
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,corupa,4,4.162005331504789
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,corupa,8,5.378710499353852
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,corupa,6,2.880373445959677
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,corupa,4,4.469689331562836
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,corupa,5,4.797106231738122
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,corupa,3,4.4553377451345915
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,corupa,5,5.228314009232638
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,criciuma,1,1.651915804057235
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,criciuma,0,1.7217510709317807
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,criciuma,1,1.3753712061724062
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,criciuma,0,1.5028891466023613
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,criciuma,2,1.7314784897726379
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,criciuma,1,1.3516526916796454
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,criciuma,3,1.683558467151915
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,criciuma,0,1.2702056711119887
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,criciuma,0,1.4788110693726413
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,criciuma,1,1.2568557844428088
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,criciuma,1,1.6989713348175242
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,criciuma,2,1.52829395893918
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,cunha pora,0,2.3334480685359327
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,cunha pora,1,2.518874003591771
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,cunha pora,4,2.5431936734041094
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,cunha pora,1,2.4402022582615035
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,cunha pora,5,2.5421319934131197
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,cunha pora,3,2.5093994490004783
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,cunha pora,5,2.5541893479586406
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,cunha pora,1,2.129989816359763
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,cunha pora,2,2.592541693418241
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,cunha pora,1,2.4116937485296175
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,cunha pora,2,2.517054107946154
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,cunha pora,3,2.3179533546541387
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,curitibanos,0,3.788913536627958
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,curitibanos,2,3.9411327766582516
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,curitibanos,3,4.742947869543705
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,curitibanos,0,3.910468513307744
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,curitibanos,3,3.8262978287109837
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,curitibanos,1,4.0367730684975704
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,curitibanos,2,3.7083408457897473
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,curitibanos,2,3.1359044442691655
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,curitibanos,4,3.411985138876317
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,curitibanos,3,3.5568362208506064
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,curitibanos,3,3.048454159555748
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,curitibanos,7,3.800302512549089
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,descanso,1,0.7431406869841521
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,descanso,1,0.9067799711255032
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,descanso,2,0.9711142902366667
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,descanso,2,1.0699102119616515
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,descanso,1,1.02370821573991
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,descanso,1,1.0214160268236565
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,descanso,0,1.3172293364372114
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,descanso,2,0.9938018781997721
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,descanso,1,0.860635563261569
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,descanso,0,0.8957441866287732
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,descanso,1,0.9388056000020424
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,descanso,2,1.0223283652988524
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,dionisio cerqueira,2,1.2304177960606177
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,dionisio cerqueira,2,1.319585205596152
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,dionisio cerqueira,1,1.3416476535533415
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,dionisio cerqueira,1,1.365520426935106
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,dionisio cerqueira,4,1.3914946946170594
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,dionisio cerqueira,2,1.4925717349715557
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,dionisio cerqueira,0,1.5033922478830088
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,dionisio cerqueira,0,1.2669175580261738
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,dionisio cerqueira,1,1.4372934271302729
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,dionisio cerqueira,1,1.209218359432547
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,dionisio cerqueira,2,1.4504063871542223
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,dionisio cerqueira,0,1.7790895961114692
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,ermo,0,0.09453797789963617
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,ermo,0,0.10515052436676058
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,ermo,0,0.11343012251035747
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,ermo,0,0.11616676511099347
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,ermo,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,ermo,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,ermo,0,0.14353606920376163
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,ermo,0,0.05121414863644447
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,ermo,0,0.06537197844253015
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,ermo,0,0.011768431327768015
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,ermo,0,0.03950511551042693
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,ermo,0,0.09409153859928186
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,erval velho,2,1.2877206486475516
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,erval velho,2,1.3005440603882774
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,erval velho,1,1.5272118263714067
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,erval velho,1,1.429920874063009
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,erval velho,0,1.7544228491347151
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,erval velho,2,1.6017239353812835
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,erval velho,1,1.357337709216962
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,erval velho,1,1.7260128289516075
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,erval velho,3,1.3114589130256467
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,erval velho,3,1.0993537225090597
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,erval velho,0,1.3861304563749683
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,erval velho,2,1.7246585079768855
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,faxinal dos guedes,0,1.2957264918065712
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,faxinal dos guedes,1,1.3352860332312695
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,faxinal dos guedes,2,1.398416961057348
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,faxinal dos guedes,2,1.457797388368305
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,faxinal dos guedes,1,1.5964945426911576
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,faxinal dos guedes,3,1.7592425065299897
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,faxinal dos guedes,2,1.3237186811922945
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,faxinal dos guedes,4,1.3425938830927755
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,faxinal dos guedes,1,1.3948654896250472
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,faxinal dos guedes,0,1.3761960760617256
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,faxinal dos guedes,5,1.632116523546206
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,faxinal dos guedes,5,1.8346338903196724
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,flor do sertao,0,0.09453797789963617
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,flor do sertao,0,0.10515052436676058
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,flor do sertao,0,0.11343012251035747
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,flor do sertao,0,0.11616676511099347
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,flor do sertao,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,flor do sertao,0,0.12616557840679687
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,flor do sertao,0,0.14353606920376163
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,flor do sertao,0,0.05121414863644447
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,flor do sertao,0,0.06537197844253015
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,flor do sertao,0,0.011768431327768015
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,flor do sertao,0,0.03950511551042693
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,flor do sertao,0,0.09409153859928186
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,florianopolis,13,14.036128614614183
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,florianopolis,11,14.099948373429404
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,florianopolis,18,12.429825550794797
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,florianopolis,23,17.111519852164808
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,florianopolis,14,13.566356108817345
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,florianopolis,17,14.74572854966603
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,florianopolis,15,12.650893494250695
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,florianopolis,10,12.815354036151003
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,florianopolis,23,15.366026974324269
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,florianopolis,21,13.882397393514625
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,florianopolis,14,12.064073888977916
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,florianopolis,19,9.811188610016723
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,garopaba,2,0.57126688807799
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,garopaba,0,0.6772171166241586
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,garopaba,1,0.755116443355133
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,garopaba,0,0.6709429874694128
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,garopaba,1,0.764141741261785
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,garopaba,0,0.8198667261460293
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,garopaba,0,0.7313344239473039
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,garopaba,1,0.6635806404749398
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,garopaba,0,0.6165950240028624
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,garopaba,0,0.6131424481349957
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,garopaba,2,0.6408791323176545
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,garopaba,0,0.6807409321828978
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,garuva,3,6.5733180866286425
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,garuva,8,6.610403089205372
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,garuva,3,5.7582980501774035
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,garuva,7,5.3818382564704175
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,garuva,4,6.580381858803969
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,garuva,4,6.0268207837091845
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,garuva,6,6.934516960113022
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,garuva,2,5.024237135425471
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,garuva,6,5.504288727347968
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,garuva,3,5.916965498421377
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,garuva,4,5.771356207588381
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,garuva,6,5.436522034042152
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,gaspar,10,5.4140948152035735
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,gaspar,8,5.309248596306647
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,gaspar,5,5.937356021941147
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,gaspar,3,7.164173845957421
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,gaspar,8,4.454686841716869
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,gaspar,3,5.64389612687913
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,gaspar,8,5.534820471934571
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,gaspar,13,5.35627933866758
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,gaspar,4,7.124029148420815
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,gaspar,5,6.030457409754226
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,gaspar,10,7.90477811227452
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,gaspar,8,7.487229634698463
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,governador celso ramos,3,0.7625393125695638
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,governador celso ramos,2,0.8187719167681566
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,governador celso ramos,1,1.3462729077314326
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,governador celso ramos,3,1.3399451505776203
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,governador celso ramos,1,1.328917103137052
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,governador celso ramos,0,1.4380704988633113
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,governador celso ramos,3,1.2835284510542488
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,governador celso ramos,1,1.0435220914411079
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,governador celso ramos,0,1.1956982029791396
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,governador celso ramos,3,1.0884806155230864
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,governador celso ramos,4,0.9601991872257025
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,governador celso ramos,0,1.4722055943186998
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,guaraciaba,1,1.191940109069765
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,guaraciaba,1,1.31455201275077
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,guaraciaba,3,1.4609423699835253
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,guaraciaba,1,1.3897964660597684
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,guaraciaba,2,1.9787253506335785
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,guaraciaba,3,1.52434346208742
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,guaraciaba,1,1.8839015104424246
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,guaraciaba,2,1.5681333533694368
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,guaraciaba,2,2.002269662674163
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,guaraciaba,3,1.6018517690748544
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,guaraciaba,2,1.6971901294116518
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,guaraciaba,4,2.1250108804382286
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,guaramirim,10,10.228563788174032
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,guaramirim,17,8.294255723059942
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,guaramirim,14,8.408518211932938
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,guaramirim,11,9.248671421720994
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,guaramirim,11,9.44693958349161
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,guaramirim,14,10.20199761599743
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,guaramirim,12,10.73181215656558
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,guaramirim,12,11.763144249473504
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,guaramirim,16,11.279626670940278
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,guaramirim,10,8.64105795480941
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,guaramirim,11,9.330271987350029
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,guaramirim,12,10.233744703765263
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,guaruja do sul,2,1.1950937745568229
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,guaruja do sul,0,1.2971830152203176
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,guaruja do sul,0,1.3724148103339413
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,guaruja do sul,1,1.373136081958615
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,guaruja do sul,0,1.3683758773717998
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,guaruja do sul,1,1.3831348952544182
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,guaruja do sul,1,1.1641706323938543
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,guaruja do sul,3,1.2721939085799925
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,guaruja do sul,1,0.9780653922388585
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,guaruja do sul,1,1.0863536513424157
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,guaruja do sul,2,1.0468632847782677
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,guaruja do sul,0,1.0969658016322843
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,herval doeste,1,1.3215580377591543
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,herval doeste,1,1.3940657277448787
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,herval doeste,0,1.4510878850010611
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,herval doeste,2,1.6403959090775957
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,herval doeste,4,1.420957694641036
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,herval doeste,0,1.3831491916251635
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,herval doeste,1,1.4469905143941233
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,herval doeste,1,1.2215570298354534
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,herval doeste,1,1.4248175931337979
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,herval doeste,1,1.1919279895335684
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,herval doeste,3,1.1940893973587414
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,herval doeste,0,1.609444849430813
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,ibirama,7,4.098498721761786
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,ibirama,7,4.72550682887152
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,ibirama,4,4.40714886032004
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,ibirama,4,3.948576276023628
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,ibirama,3,4.0847673776050755
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,ibirama,3,5.308043932741646
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,ibirama,8,3.882655687714927
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,ibirama,4,3.243585646333699
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,ibirama,4,3.1950745579784727
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,ibirama,7,3.2482789371170493
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,ibirama,6,4.360217165012242
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,ibirama,4,5.1693686708681765
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,icara,4,8.195626733681836
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,icara,6,7.485905321235403
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,icara,5,7.771885740441227
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,icara,5,5.866135363172946
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,icara,7,5.663249697359195
HistGradientBoosting,calendario_lags_municipio,2025,2025-06-01,icara,6,7.098486306469548
HistGradientBoosting,calendario_lags_municipio,2025,2025-07-01,icara,5,6.890767643526712
HistGradientBoosting,calendario_lags_municipio,2025,2025-08-01,icara,8,6.004148124709643
HistGradientBoosting,calendario_lags_municipio,2025,2025-09-01,icara,8,7.673207672249543
HistGradientBoosting,calendario_lags_municipio,2025,2025-10-01,icara,9,7.695887999083759
HistGradientBoosting,calendario_lags_municipio,2025,2025-11-01,icara,2,8.02185552028141
HistGradientBoosting,calendario_lags_municipio,2025,2025-12-01,icara,8,7.311362027141563
HistGradientBoosting,calendario_lags_municipio,2025,2025-01-01,ilhota,6,2.1036349535920387
HistGradientBoosting,calendario_lags_municipio,2025,2025-02-01,ilhota,2,2.19281780504633
HistGradientBoosting,calendario_lags_municipio,2025,2025-03-01,ilhota,0,2.925565136922295
HistGradientBoosting,calendario_lags_municipio,2025,2025-04-01,ilhota,2,2.3622931919699632
HistGradientBoosting,calendario_lags_municipio,2025,2025-05-01,ilhota,5,2.620850058167325
